,X,X,X,X,X,X,X,X,X,X,X,X,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,MODE
ACC-GPS,MEAN,STD,VAR,MIN,MAX,ACF-MEAN,ACF-STD,ACV-MEAN,ACV-STD,SKEW,KURTOSIS,STD-ERR,MEAN,STD,VAR,MIN,MAX,ACF-MEAN,ACF-STD,ACV-MEAN,ACV-STD,SKEW,KURTOSIS,STD-ERR,MEAN,STD,VAR,MIN,MAX,ACF-MEAN,ACF-STD,ACV-MEAN,ACV-STD,SKEW,KURTOSIS,STD-ERR,MEAN,STD,VAR,MIN,MAX,ACF-MEAN,ACF-STD,ACV-MEAN,ACV-STD,SKEW,KURTOSIS,STD-ERR,
1.0,0.025177872778713643,2.4964879548078487e-05,6.232452108500676e-10,0.02516021994309369,0.025195525614333594,0.25,0.75,7.790565135625845e-11,2.3371695406877535e-10,0.0,-2.0,1.765283561995165e-05,-2.1579108973985672,0.002423705348651108,5.874347617079989e-06,-2.1596247158861965,-2.156197078910938,0.25,0.75,7.342934521349986e-07,2.2028803564049957e-06,0.0,-2.0,0.0017138184876293039,-0.16695338758744688,0.004190606063662925,1.756117918080848e-05,-0.1699165935523444,-0.16399018162254936,0.25,0.75,2.19514739760106e-06,6.58544219280318e-06,0.0,-2.0,0.0029632059648975195,2.164507972896063,0.002739839584391657,7.506720948199447e-06,2.1625706137465763,2.1664453320455497,0.25,0.75,9.383401185249309e-07,2.8150203555747927e-06,3.438240424001042e-13,-2.0,0.0019373591494866726,1.0
1.0,0.03150333724867953,1.0650155036568047e-05,1.1342580230293574e-10,0.03149580645183248,0.03151086804552657,0.25,0.75,1.4178225287866968e-11,4.25346758636009e-11,0.0,-2.0,7.530796847045329e-06,-0.9540897363096916,0.008896100313798205,7.91406007931605e-05,-0.960380229167694,-0.9477992434516891,0.25,0.75,9.892575099145063e-06,2.967772529743519e-05,2.6478638563661173e-14,-2.0,0.006290492858002483,-0.054093890837437014,0.004919407118212998,2.4200566394724716e-05,-0.0575724369701428,-0.05061534470473123,0.25,0.75,3.0250707993405895e-06,9.075212398021768e-06,0.0,-2.0,0.003478546132705783,0.9561462223310392,0.009154930652183533,8.381275524628962e-05,0.9496727087855876,0.9626197358764907,0.25,0.75,1.0476594405786203e-05,3.142978321735861e-05,0.0,-2.0,0.006473513545451559,1.0
1.0,0.025688023532868223,1.1451779609210316e-06,1.3114325621792517e-12,0.02568721376976639,0.025688833295970055,0.25,0.75,1.6392907027240646e-13,4.917872108172194e-13,0.0,-2.0,8.097631018326445e-07,-2.1345795957147065,0.00013771053117334414,1.8964190396044586e-08,-2.13467697176514,-2.134482219664273,0.25,0.75,2.3705237995055732e-09,7.11157139851672e-09,-6.840724172505116e-12,-2.0,9.737605043347308e-05,-0.22119294024926667,0.004372806327300456,1.9121435176078904e-05,-0.22428498125611626,-0.21810089924241707,0.25,0.75,2.390179397009863e-06,7.170538191029589e-06,0.0,-2.0,0.003092041006849594,2.146165333648481,0.0005876334602475868,3.453130836025522e-07,2.145749814043888,2.1465808532530746,0.25,0.75,4.3164135450319027e-08,1.2949240635095709e-07,1.6031074066374634e-12,-2.0,0.00041551960459318416,1.0
1.0,0.020584491583567836,8.35979911472353e-06,6.988624123853231e-11,0.020578580312924456,0.020590402854211213,0.24999999999999994,0.75,8.735780154816538e-12,2.6207340464449618e-11,-8.803558835118398e-13,-1.9999999999999998,5.911270643378304e-06,0.40469567143901597,0.0002478789561120273,6.144397688318836e-08,0.40452039454823574,0.40487094832979625,0.25000000000000006,0.75,7.680497110398547e-09,2.3041491331195635e-08,4.750884490955047e-13,-2.0,0.0001752768907802571,0.34310454350078257,0.0014576021091001258,2.124603908453135e-06,0.3420738631651661,0.3441352238363991,0.24999999999999994,0.75,2.655754885566418e-07,7.967264656699257e-07,8.093180215644362e-14,-1.9999999999999998,0.0010306803356165128,0.5309646782927884,0.0011304958486945552,1.2780208639156228e-06,0.5301652970120732,0.5317640595735035,0.25,0.75,1.5975260798945285e-07,4.792578239683586e-07,-2.0828779020589668e-13,-2.0,0.0007993812807151612,0.0
1.0,0.016172740252163094,4.00812286322361e-06,1.606504888669583e-11,0.016169906081306678,0.016175574423019506,0.24999999999999994,0.75,2.0081311108369785e-12,6.024393332510937e-12,-1.8362600989590798e-12,-1.9999999999999998,2.8341708564142555e-06,0.8768721399909354,0.0025063316673549735,6.28169842678636e-06,0.875099895873046,0.8786443841088246,0.25,0.75,7.852123033482951e-07,2.355636910044885e-06,-9.399186043865511e-14,-2.0,0.0017722441178892878,0.08530562455469845,0.0009110013181875933,8.299234017395327e-07,0.08466144934493812,0.08594979976445878,0.25,0.75,1.0374042521744158e-07,3.1122127565232477e-07,0.0,-2.0,0.0006441752097603309,0.881160359082078,0.0025824025649531963,6.668803007476847e-06,0.8793343247166461,0.88298639344751,0.25,0.75,8.336003759346059e-07,2.5008011278038175e-06,0.0,-2.0,0.0018260343654319389,0.0
0.0,0.8623093212694289,0.07590306868407272,0.005761275835659062,0.8086377466900528,0.915980895848805,0.25,0.75,0.0007201594794573827,0.002160478438372148,0.0,-2.0,0.0536715745793761,-0.005252331932176453,0.14702685134982363,0.02161689501784313,-0.10921601553814322,0.09871135167379032,0.25,0.75,0.0027021118772303913,0.008106335631691174,0.0,-2.0,0.10396368360596678,0.2943843062295697,0.24244050400951528,0.05877739798438779,0.12295298181015707,0.4658156306489823,0.25,0.75,0.007347174748048474,0.02204152424414542,0.0,-2.0,0.1714313244194126,0.9345155028110539,0.007159848864640684,5.126343576449649e-05,0.9294527251265956,0.9395782804955121,0.25,0.75,6.407929470562061e-06,1.9223788411686182e-05,-3.2840490098728904e-14,-2.0,0.005062777684458231,0.0
0.0,0.5671156610828605,0.03795153434203636,0.0014403189589147654,0.5402798737931724,0.5939514483725485,0.25,0.75,0.00018003986986434568,0.000540119609593037,0.0,-2.0,0.02683578728968805,0.07791861495259697,0.029405370269964717,0.0008646758007137248,0.057125878231403616,0.09871135167379032,0.25,0.75,0.0001080844750892156,0.00032425342526764677,-4.71124125407626e-16,-1.9999999999999998,0.02079273672119335,0.3866934809169457,0.14919415631354785,0.02225889627811135,0.28119728127423027,0.49218968055966117,0.25,0.75,0.0027823620347639188,0.008347086104291756,0.0,-2.0,0.10549619964271545,0.6985625551204129,0.055056950292496395,0.003031267775510419,0.6596314122171381,0.7374936980236878,0.25,0.75,0.0003789084719388024,0.0011367254158164072,4.306555988215202e-15,-2.0,0.038931142903274873,0.0
0.0,1.2111745560353735,2.2391405261801447,5.013750295982295,-0.37213689405622086,2.794486006126968,0.25,0.75,0.6267187869977868,1.8801563609933605,0.0,-2.0,1.5833114500915944,0.11950408839498367,0.02940537026996472,0.0008646758007137251,0.09871135167379032,0.14029682511617703,0.25,0.75,0.00010808447508921564,0.00032425342526764693,1.0364730758967768e-15,-2.0,0.020792736721193354,0.05701785703345991,0.018649269539193478,0.0003477952543454897,0.043830832078120475,0.07020488198879933,0.25,0.75,4.347440679318621e-05,0.00013042322037955863,-7.387369380935843e-16,-2.0,0.013187024955339428,1.5986114032491558,1.6949330566554712,2.8727980665434587,0.4001127452308293,2.797110061267482,0.25,0.75,0.35909975831793234,1.077299274953797,-2.579630866830962e-16,-2.0,1.1984986580183263,1.0
0.0,-0.15745059573871656,0.0,0.0,-0.15745059573871656,-0.15745059573871656,0.25,0.75,0.0,0.0,0.0,-3.0,0.0,0.2442605087221438,0.14702685134982363,0.02161689501784313,0.14029682511617703,0.3482241923281106,0.25,0.75,0.0027021118772303913,0.008106335631691174,0.0,-2.0,0.10396368360596678,0.637246955068395,0.1678434258527413,0.02817141560198467,0.5185637304703401,0.7559301796664498,0.25,0.75,0.0035214269502480836,0.010564280850744252,-1.4268060477856879e-15,-2.0,0.11868322459805486,0.7144844647219151,0.09943513407815774,0.009887345889141207,0.6441732071270562,0.784795722316774,0.25,0.75,0.001235918236142651,0.0037077547084279528,0.0,-2.0,0.0703112575948589,0.0
1.0,0.025022155334231223,5.840407600697261e-06,3.411036094228234e-11,0.025018025542411875,0.025026285126050568,0.25000000000000006,0.75,4.263795117785294e-12,1.2791385353355877e-11,-1.2601689993308792e-12,-2.0000000000000004,4.129791819346487e-06,0.17063285901207256,0.008386571348456799,7.03345789827565e-05,0.16470265754067395,0.17656306048347117,0.25,0.75,8.791822372844562e-06,2.6375467118533684e-05,0.0,-2.0,0.005930201471398611,-0.09338857863281716,0.0018220026363751866,3.3196936069581307e-06,-0.09467692905233782,-0.0921002282132965,0.25,0.75,4.1496170086976634e-07,1.244885102609299e-06,0.0,-2.0,0.0012883504195206619,0.19612904897162456,0.008164649912671096,6.666150819648014e-05,0.19035576965236067,0.20190232829088844,0.25,0.75,8.332688524560018e-06,2.499806557368005e-05,0.0,-2.0,0.005773279319263885,1.0
0.0,1.1038314068766213,2.0873343888119993,4.356964850717162,-0.37213689405622086,2.5797997078094634,0.25,0.75,0.5446206063396453,1.6338618190189358,0.0,-2.0,1.4759683009328421,0.22346777200095042,0.05881074053992944,0.0034587032028549004,0.18188229855856372,0.26505324544333714,0.25,0.75,0.00043233790035686256,0.0012970137010705877,1.0364730758967768e-15,-2.0,0.04158547344238671,-0.33859289162672307,0.13054488677435439,0.017041967462929006,-0.4309020663140991,-0.24628371693934706,0.25,0.75,0.0021302459328661257,0.006390737798598377,-4.135203851719185e-16,-2.0,0.09230917468737602,1.5554146821108588,1.518186216217157,2.3048893871117686,0.48189491351976094,2.6289344507019567,0.25,0.75,0.2881111733889711,0.8643335201669132,2.692162966133073e-16,-1.9999999999999998,1.0735197685910978,0.0
1.0,0.016276956763368957,3.2064982905788882e-06,1.0281631287485333e-11,0.016274689426683826,0.01627922410005409,0.25,0.75,1.2852039109356666e-12,3.8556117328069994e-12,0.0,-2.0,2.2673366851314047e-06,1.037659474466689,0.0018453211177228742,3.405210027513998e-06,1.0363546353908804,1.0389643135424975,0.25,0.75,4.2565125343924974e-07,1.2769537603177492e-06,0.0,-2.0,0.0013048390758085837,0.3919330244006156,0.016215823463739152,0.0002629529306071532,0.38046670566688173,0.4033993431343495,0.25,0.75,3.286911632589415e-05,9.860734897768244e-05,0.0,-2.0,0.011466318733733882,1.109377758310637,0.00745497537210095,5.55766577986317e-05,1.1041062946714457,1.1146492219498283,0.25,0.75,6.947082224828962e-06,2.0841246674486887e-05,0.0,-2.0,0.005271463639191287,0.0
1.0,0.013765962360896038,2.622457530509285e-05,6.877283499324857e-10,0.013747418785864069,0.013784505935928006,0.24999999999999994,0.75,8.59660437415607e-11,2.5789813122468215e-10,-1.4035391658278335e-13,-1.9999999999999998,1.8543575031968428e-05,0.42419035673579764,0.00906135295120621,8.210811730633346e-05,0.41778301261727496,0.43059770085432025,0.24999999999999994,0.75,1.0263514663291681e-05,3.079054398987505e-05,-1.3081559769480942e-14,-1.9999999999999998,0.006407344118522645,-0.00011200825952133921,0.0,0.0,-0.00011200825952133921,-0.00011200825952133921,0.25,0.75,0.0,0.0,0.0,-3.0,0.0,0.4244137236882526,0.00905743460412074,8.20371216079238e-05,0.4180091502595251,0.43081829711698005,0.25,0.75,1.0254640200990476e-05,3.076392060297143e-05,0.0,-2.0,0.006404573428727467,1.0
0.0,-1.6602546839612466,0.5313214807885088,0.2823025159472937,-2.035955706016879,-1.2845536619056142,0.25,0.75,0.035287814493411715,0.10586344348023514,0.0,-2.0,0.3757010220556325,-0.17159422570172328,0.9115664783689064,0.8309534444858899,-0.8161690640587173,0.4729806126552707,0.25,0.75,0.10386918056073624,0.3116075416822087,0.0,-2.0,0.644574838356994,0.01745678216744162,0.41028392986225665,0.16833290310321714,-0.2726577668500259,0.30757133118490915,0.25,0.75,0.021041612887902142,0.06312483866370643,0.0,-2.0,0.2901145490174675,1.8053347370587296,0.5792337215500526,0.33551170418072385,1.395754644658767,2.2149148294586922,0.25,0.75,0.04193896302259048,0.12581688906777144,0.0,-2.0,0.4095800923999626,1.0
0.0,-0.29162953218715676,0.11385460302610904,0.012962870630232878,-0.37213689405622086,-0.21112217031809263,0.25,0.75,0.00162035882877911,0.004861076486337329,4.155597555769349e-16,-2.0,0.08050736186906411,-0.005252331932176452,0.02940537026996472,0.0008646758007137251,-0.026045068653369807,0.015540404789016903,0.25,0.75,0.00010808447508921564,0.00032425342526764693,0.0,-2.0,0.020792736721193354,-1.5517991875179509,0.16784342585274137,0.028171415601984693,-1.6704824121160058,-1.433115962919896,0.25,0.75,0.0035214269502480866,0.01056428085074426,0.0,-2.0,0.11868322459805491,1.5801597383661954,0.18574591074228877,0.0345015433574823,1.4488175453026517,1.7115019314297388,0.25000000000000006,0.75,0.004312692919685289,0.012938078759055862,-2.5839924612861966e-15,-2.0,0.13134219306354356,1.0
0.0,0.5402798737931725,1.290352167629236,1.6650087165054677,-0.37213689405622086,1.452696641642566,0.25,0.75,0.20812608956318346,0.6243782686895504,0.0,-2.0,0.9124167678493934,1.4918247119937453,2.793510175646649,7.803699101441372,-0.48348527651962364,3.4671347005071143,0.25,0.75,0.9754623876801715,2.9263871630405145,0.0,-2.0,1.975309988513369,0.49218968055966117,0.14919415631354788,0.02225889627811136,0.3866934809169457,0.5976858802023767,0.25,0.75,0.00278236203476392,0.00834708610429176,8.310790553552813e-16,-1.9999999999999998,0.10549619964271548,2.3165484900841733,2.068226508481031,4.277560890383636,0.8540915009074599,3.779005479260887,0.25,0.75,0.5346951112979546,1.6040853338938637,4.2593386266621033e-16,-1.9999999999999998,1.4624569891767136,1.0
1.0,0.013033288706357839,7.157362255756693e-05,5.122783446013053e-09,0.012982678512493297,0.013083898900222381,0.25,0.75,6.403479307516317e-10,1.921043792254895e-09,0.0,-2.0,5.061019386454202e-05,-0.14815685489703728,0.0031535711638696236,9.945011085590013e-06,-0.15038676645196383,-0.1459269433421107,0.25,0.75,1.2431263856987517e-06,3.729379157096255e-06,1.864994011832453e-14,-2.0,0.002229911554926564,-0.10034567089822873,0.005101607381850518,2.6026397878551704e-05,-0.10395305207288658,-0.09673828972357087,0.25,0.75,3.253299734818963e-06,9.75989920445689e-06,0.0,-2.0,0.0036073811746578505,0.17942308465522516,0.005462397674713436,2.983778835671475e-05,0.17556058621789766,0.18328558309255266,0.25,0.75,3.729723544589344e-06,1.1189170633768031e-05,0.0,-2.0,0.0038624984373274995,1.0
1.0,0.015896125176577056,8.588834706907737e-06,7.376808162258291e-11,0.01589005195331331,0.0159021983998408,0.25,0.75,9.221010202822864e-12,2.766303060846859e-11,-8.569646137083646e-13,-1.9999999999999998,6.073223263744834e-06,0.902365189994419,0.002588957986058917,6.702703453578243e-06,0.9005345202462697,0.9041958597425683,0.25,0.75,8.378379316972805e-07,2.513513795091841e-06,9.093944225146059e-14,-2.0,0.0018306697481493273,0.3525095015632834,0.0027330039545627603,7.469310615655687e-06,0.35057697593400244,0.3544420271925644,0.25,0.75,9.336638269569609e-07,2.800991480870883e-06,0.0,-2.0,0.001932525629280979,0.9689065272284869,0.0034056246533929703,1.1598279279797988e-05,0.9664983869418966,0.9713146675150771,0.25,0.75,1.4497849099747484e-06,4.349354729924246e-06,-6.912352119734646e-14,-2.0,0.0024081402865902546,0.0
1.0,0.0011545498603337011,1.1451779609210315e-07,1.3114325621792517e-14,0.0011544688840235179,0.0011546308366438844,0.25,0.75,1.6392907027240646e-15,4.917872108172194e-15,0.0,-2.0,8.097631018326445e-08,0.45192305589925125,0.0,0.0,0.45192305589925125,0.45192305589925125,0.25,0.75,0.0,0.0,0.0,-3.0,0.0,0.4216939190915429,0.0,0.0,0.4216939190915429,0.4216939190915429,0.25,0.75,0.0,0.0,0.0,-3.0,0.0,0.6181112705957472,2.13904058256718e-10,4.5754946138693403e-20,0.6181112704444942,0.6181112707470002,0.25,0.75,5.7193682673366754e-21,1.7158104802010026e-20,0.0,-2.0,1.512530101166476e-10,1.0
1.0,0.01694970794837154,8.70335250299984e-06,7.574834479147358e-11,0.01694355374879761,0.016955862147945467,0.25,0.75,9.468543098934197e-12,2.840562929680259e-11,0.0,-2.0,6.154199573928099e-06,1.1012752482148782,0.0012256237274428255,1.5021535212708456e-06,1.1004086013660201,1.102141895063736,0.25,0.75,1.877691901588557e-07,5.633075704765671e-07,-3.8425518947976644e-13,-2.0,0.0008666468488579548,0.48147337855730155,0.0,0.0,0.48147337855730155,0.48147337855730155,0.25,0.75,0.0,0.0,0.0,-3.0,0.0,1.2020445914105307,0.0011230004307549535,1.261129967475811e-06,1.2012505101906685,1.202838672630393,0.24999999999999994,0.75,1.5764124593447636e-07,4.7292373780342915e-07,4.1939718220338255e-13,-1.9999999999999998,0.0007940812198622416,0.0
1.0,0.025692477229928304,1.0306601648289285e-06,1.062260375365194e-12,0.025691748443136653,0.02569320601671995,0.25,0.75,1.3278254692064924e-13,3.9834764076194773e-13,-7.1409372184555535e-12,-1.9999999999999998,7.287867916493801e-07,-2.1327781387816875,0.00015148158429077274,2.294667037924249e-08,-2.1328852524371644,-2.1326710251262107,0.25,0.75,2.868333797405311e-09,8.605001392215933e-09,0.0,-2.0,0.000107113655476887,-0.18408844816707165,0.0021864031636502084,4.7803587940196395e-06,-0.18563446867049643,-0.18254242766364687,0.25,0.75,5.975448492524549e-07,1.7926345477573648e-06,0.0,-2.0,0.0015460205034247831,2.140862815228007,0.00033890153609760426,1.1485425116931577e-07,2.140623175653678,2.1411024548023363,0.25,0.75,1.4356781396164472e-08,4.3070344188493416e-08,0.0,-2.0,0.0002396395743291535,1.0
1.0,0.017335074208533703,8.130763522539323e-06,6.610931545945608e-11,0.017329324890510693,0.017340823526556717,0.25,0.75,8.26366443243201e-12,2.479099329729603e-11,9.052395942721723e-13,-2.0,5.749318023011776e-06,0.8998528878932354,0.0015148158429067855,2.294667037921395e-06,0.8987817513384672,0.9009240244480036,0.25,0.75,2.8683337974017435e-07,8.605001392205231e-07,0.0,-2.0,0.001071136554768204,0.6275723161309444,0.0003644005272749824,1.327877442782852e-07,0.6273146460470403,0.6278299862148485,0.25,0.75,1.659846803478565e-08,4.979540410435695e-08,0.0,-2.0,0.0002576700839040935,1.0972162119488509,0.0010340392923457397,1.0692372581148781e-06,1.0964850357532199,1.097947388144482,0.25,0.75,1.3365465726435976e-07,4.009639717930793e-07,0.0,-2.0,0.0007311761956310114,0.0
0.0,1.2916819179044376,0.15180613736814544,0.023045103342636247,1.1843387687456854,1.3990250670631899,0.25,0.75,0.002880637917829531,0.008641913753488592,0.0,-2.0,0.1073431491587522,-0.8369618007799107,0.3234590729696119,0.10462577188636071,-1.0656819047130375,-0.6082416968467838,0.25,0.75,0.01307822148579509,0.03923466445738527,6.52423732495369e-16,-2.0,0.22872010393312686,-0.24628371693934706,0.33568685170548274,0.11268566240793876,-0.48365016613545686,-0.00891726774323726,0.25,0.75,0.014085707800992345,0.042257123402977034,0.0,-1.9999999999999998,0.2373664491961098,1.5876112671563711,0.2419571674991574,0.058543270904215315,1.4165217132610275,1.7587008210517145,0.25,0.75,0.007317908863026914,0.021953726589080742,-1.905120558427026e-15,-2.0,0.17108955389534353,1.0
0.0,0.942816683138493,2.0873343888119993,4.356964850717162,-0.533151617794349,2.418784984071335,0.25,0.75,0.5446206063396453,1.6338618190189358,0.0,-2.0,1.4759683009328421,-0.566656223404397,0.9997825891788005,0.9995652256250661,-1.273609271924971,0.14029682511617703,0.25,0.75,0.12494565320313326,0.3748369596093998,2.3566754541049895e-16,-2.0,0.706953048520574,0.7823042295771288,0.8951649378812873,0.8013202660120089,0.14932703172083595,1.4152814274334216,0.25,0.75,0.10016503325150111,0.30049509975450334,0.0,-2.0,0.6329771978562928,2.202328033529333,0.31836735086816786,0.10135777009881511,1.9772083208220548,2.4274477462366115,0.25,0.75,0.012669721262351889,0.03800916378705567,0.0,-2.0,0.22511971270727837,1.0
0.0,-0.37213689405622086,0.07590306868407269,0.005761275835659056,-0.42580846863559696,-0.3184653194768448,0.24999999999999994,0.75,0.0007201594794573818,0.002160478438372146,-1.4901713110141656e-15,-1.9999999999999996,0.053671574579376075,-0.0884232788169499,0.3822698135095414,0.14613021032061957,-0.35872885619246353,0.18188229855856372,0.25,0.75,0.018266276290077446,0.05479882887023234,0.0,-2.0,0.27030557737551364,0.18888810658685423,0.2051419649311283,0.04208322577580428,0.043830832078120475,0.33394538109558797,0.25,0.75,0.005260403221975535,0.015781209665926603,-2.841722857279601e-16,-2.0,0.14505727450873376,0.5262904541462834,0.0630709886565616,0.003977949610116123,0.4816925303710889,0.570888377921478,0.25,0.75,0.0004972437012645154,0.0014917311037935463,1.986185082551691e-15,-1.9999999999999998,0.04459792377519453,1.0
1.0,0.01704307363401284,6.5275143772498795e-06,4.260844394520389e-11,0.017038457984332397,0.01704768928369329,0.25,0.75,5.326055493150486e-12,1.5978166479451458e-11,1.127517028572475e-12,-2.0,4.615649680446074e-06,0.5213229670431887,0.0008124921339227147,6.601434676862865e-07,0.5207484483456313,0.5218974857407462,0.24999999999999994,0.75,8.25179334607858e-08,2.4755380038235743e-07,2.898699888792993e-13,-1.9999999999999998,0.0005745186975574801,0.7446833692653725,0.007470210809138238,5.580404953296577e-05,0.7394011325453378,0.7499656059854072,0.25,0.75,6.9755061916207215e-06,2.0926518574862165e-05,0.0,-2.0,0.005282236720034694,0.9091908371096222,0.006584317693467387,4.3353239488507696e-05,0.9045350214190848,0.9138466528001595,0.25,0.75,5.419154936063462e-06,1.6257464808190388e-05,-3.580103958407773e-14,-2.0,0.004655815690537357,0.0
1.0,0.020311358489319677,1.4658277899791657e-05,2.148651109875205e-10,0.020300993521616215,0.020321723457023134,0.24999999999999994,0.75,2.685813887344006e-11,8.057441662032019e-11,-5.020993346828868e-13,-1.9999999999999998,1.0364967703459585e-05,0.4142969500117566,0.0006059263371626985,3.6714672606740417e-07,0.4138684953898493,0.41472540463366386,0.25,0.75,4.589334075842552e-08,1.3768002227527658e-07,0.0,-2.0,0.00042845462190727046,0.5074980570316189,0.009110013181875973,8.299234017395398e-05,0.5010563049340155,0.5139398091292222,0.25,0.75,1.0374042521744248e-05,3.112212756523274e-05,0.0,-2.0,0.006441752097603337,0.6554561952473228,0.007436118124379662,5.5295852759727705e-05,0.6501980656958698,0.6607143247987759,0.24999999999999994,0.75,6.911981594965962e-06,2.073594478489789e-05,3.168149936593975e-14,-1.9999999999999998,0.00525812955145305,0.0
1.0,0.021047838030436486,6.332834123893549e-05,4.0104788040750586e-09,0.02100305813090514,0.021092617929967833,0.25,0.75,5.013098505093823e-10,1.503929551528147e-09,0.0,-2.0,4.477989953134698e-05,0.10370629954914534,0.00027542106234669804,7.585676158418374e-08,0.10351154744827838,0.10390105165001229,0.24999999999999994,0.75,9.482095198022966e-09,2.8446285594068904e-08,-1.0695295574487694e-13,-1.9999999999999998,0.0001947521008669531,0.0733239656531563,0.002550803690925259,6.506599469637926e-06,0.07152027506582738,0.07512765624048523,0.25,0.75,8.133249337047408e-07,2.4399748011142223e-06,1.1629691081466027e-14,-2.0,0.0018036905873289252,0.12874892526466652,0.0016849139955025737,2.8389351722404474e-06,0.12755751115273053,0.12994033937660251,0.25,0.75,3.548668965300559e-07,1.0646006895901679e-06,0.0,-2.0,0.00119141411193599,1.0
1.0,0.019203197684461666,1.1108226220934007e-05,1.233926897754458e-10,0.01919534298237389,0.019211052386549445,0.25000000000000006,0.75,1.542408622193073e-11,4.627225866579218e-11,6.625302151677053e-13,-2.0,7.854702087776652e-06,0.24491131028272717,0.0013082500461467888,1.7115181832430752e-06,0.24398623780360915,0.24583638276184516,0.25,0.75,2.139397729053844e-07,6.418193187161531e-07,-4.499583374517691e-14,-1.9999999999999998,0.0009250724791180082,0.7521558016985923,0.00528380764548803,2.7918623234517755e-05,0.7484195854819824,0.7558920179152022,0.25,0.75,3.4898279043147194e-06,1.0469483712944158e-05,0.0,-2.0,0.003736216216609911,0.7912602699611571,0.00461801861513575,2.132609592974031e-05,0.7879948376827489,0.7945257022395653,0.25,0.75,2.6657619912175386e-06,7.997285973652615e-06,5.102847385310774e-14,-2.0,0.003265432278408198,0.0
